"Mechanic, optical","Glass and ceramics makers, decorators and finishers"
"Mechanic, orthopaedic",Other skilled trades n.e.c.
"Mechanic, patrol, vehicle","Vehicle technicians, mechanics and electricians"
"Mechanic, pen",Other skilled trades n.e.c.
"Mechanic, plant",Metal working production and maintenance fitters
"Mechanic, radar",Electrical and electronic trades n.e.c.
"Mechanic, radio","TV, video and audio engineers"
"Mechanic, reception","Vehicle technicians, mechanics and electricians"
"Mechanic, recorder, time",Precision instrument makers and repairers
"Mechanic, refrigeration",Air-conditioning and refrigeration engineers
"Mechanic, research and experimental",Metal working production and maintenance fitters
"Mechanic, roof","Roofers, roof tilers and slaters"
"Mechanic, semi-skilled","Vehicle technicians, mechanics and electricians"
"Mechanic, senior",Marine and waterways transport operatives
"Mechanic, service",Precision instrument makers and repairers,"Vehicle technicians, mechanics and electricians",Electricians and electrical fitters,"TV, video and audio engineers",Electrical and electronic trades n.e.c.
"Mechanic, surgical",Plant and machine operatives n.e.c.
"Mechanic, technical",Metal working production and maintenance fitters
"Mechanic, telecommunications",Telecommunications engineers
"Mechanic, telephone",Telecommunications engineers
"Mechanic, teleprinter",Electrical and electronic trades n.e.c.
"Mechanic, television","TV, video and audio engineers"
"Mechanic, totalisator",Electrical and electronic trades n.e.c.
"Mechanic, typewriter",Electrical and electronic trades n.e.c.
"Mechanic, umbrella",Plant and machine operatives n.e.c.
"Mechanic, vehicle","Vehicle technicians, mechanics and electricians"
"Mechanic-fitter, motor","Vehicle technicians, mechanics and electricians"
"Mediator, family",Welfare professionals n.e.c.
"Medic, offshore",Ambulance staff (excluding paramedics)
"Melter, bullion",Metal making and treating process operatives
"Melter, electric",Metal making and treating process operatives
"Melter, emulsion",Chemical and related process operatives
"Melter, fat",Chemical and related process operatives
"Melter, gold",Metal making and treating process operatives
"Melter, grease",Chemical and related process operatives
"Melter, hand, first",Metal making and treating process operatives
"Melter, lead",Metal making and treating process operatives
"Melter, platinum",Metal making and treating process operatives
"Melter, silver",Metal making and treating process operatives
"Melter, steel",Metal making and treating process operatives
"Melter, sugar","Food, drink and tobacco process operatives"
"Member, assembly",Elected officers and representatives
"Member, cast",Sales and retail assistants
"Member, crew",Fishing and other elementary agriculture occupations n.e.c.,Kitchen and catering assistants
"Member, panel",Legal associate professionals
"Member, squad, training",Kitchen and catering assistants
"Member, team",Sales and retail assistants,Elementary storage occupations,Kitchen and catering assistants,Other elementary services occupations n.e.c.
"Member, team, customer",Sales and retail assistants,Retail cashiers and check-out operators,Shelf fillers
"Member, team, service, customer",Van drivers
"Member, team, warehouse",Elementary storage occupations
"Member, tribunal",Legal associate professionals
"Mender, bag",Sewing machinists
"Mender, belt",Footwear and leather working trades
"Mender, carpet",Sewing machinists
"Mender, cloth",Sewing machinists
"Mender, comb",Metal working production and maintenance fitters
"Mender, crate",Paper and wood machine operatives
"Mender, dress",Sewing machinists
"Mender, embroidery",Sewing machinists
"Mender, hosiery",Sewing machinists
"Mender, invisible",Sewing machinists
"Mender, net",Sewing machinists
"Mender, piece",Sewing machinists
"Mender, road",Road construction operatives
"Mender, sack",Sewing machinists
"Mender, shoe",Footwear and leather working trades
"Mender, strap",Footwear and leather working trades
"Mender, tank",Sheet metal workers
"Mender, tub",Plant and machine operatives n.e.c.
"Mentor, behaviour",Child and early years officers
"Mentor, learning",Child and early years officers
"Merchandiser, evening",Shelf fillers
"Merchandiser, retail",Merchandisers and window dressers
"Merchandiser, sales",Merchandisers and window dressers
"Merchandiser, visual",Merchandisers and window dressers
"Merchant, agricultural",Shopkeepers and proprietors – wholesale and retail
"Merchant, builders'",Shopkeepers and proprietors – wholesale and retail
"Merchant, coal",Shopkeepers and proprietors – wholesale and retail
"Merchant, firewood",Market and street traders and assistants
"Merchant, fish",Shopkeepers and proprietors – wholesale and retail
"Merchant, glass",Shopkeepers and proprietors – wholesale and retail
"Merchant, log",Market and street traders and assistants
"Merchant, metal, scrap",Waste disposal and environmental services managers
"Merchant, paper, waste",Waste disposal and environmental services managers
"Merchant, potato",Shopkeepers and proprietors – wholesale and retail
"Merchant, rag and bone",Waste disposal and environmental services managers
"Merchant, salvage",Waste disposal and environmental services managers
"Merchant, scrap",Waste disposal and environmental services managers
"Merchant, timber",Shopkeepers and proprietors – wholesale and retail
"Merchant, wine",Shopkeepers and proprietors – wholesale and retail
"Messenger, Queen's","Postal workers, mail sorters, messengers and couriers"
"Messenger, chief","Postal workers, mail sorters, messengers and couriers"
"Messenger, head","Postal workers, mail sorters, messengers and couriers"
"Metaller, bronzing",Pre-press technicians
"Metalliser, spray",Electroplaters
"Microscopist, electron",Laboratory technicians
"Midwife, superintendent",Midwives
"Miller, CNC",Metal machining setters and setter-operators
"Miller, NC",Metal machining setters and setter-operators
"Miller, band, space",Metal machining setters and setter-operators
"Miller, bayonet",Metal machining setters and setter-operators
"Miller, blanket",Textile process operatives
"Miller, broaching",Metal machining setters and setter-operators
"Miller, cement",Process operatives n.e.c.
